part_number,title,description,product_line,upc,manufacturer
241380,MANUAL-INSTALL & OPERATE,(RM6000.552) HEAT PUMP,S1,840891031741,Raypak
300000,WEDGE/CLIP-REF,,S,840891029113,Raypak
300203,RETAINER-TEMP SENSOR,BULB,S,840891002314,Raypak
301210,BURNER,,S,840891004516,Raypak
302801,PANEL-JACKET SIDE RT,,S,840891025856,Raypak
303332,CHANNEL-REF SUPPORT SIDE,,S,840891027799,Raypak
303730F,BRACKET-PILOT MTG,,S,840891004769,Raypak
303750,PANEL-JACKET LOWER RR,,S,840891030058,Raypak
304665,BRACKET-PILOT MTG,,S,840891002109,Raypak
304666,BRACKET-PILOT MTG,,S,840891001782,Raypak
304670,BRACKET-PILOT MTG,,S,840891004837,Raypak
304790,CHANNEL-REF SUPPORT,FT/RR,S,840891027805,Raypak
304792,CHANNEL-REF SUPPORT,FT/RR,S,840891030485,Raypak
304843,SHIELD-HEAT,,S,840891007272,Raypak
304894,BRACKET-BURNER HOLD DOWN,,S,840891008804,Raypak
305138,DISC-KNOB STOP,,S,840891007517,Raypak
305160F,BRACKET-PILOT MTG,,S,840891003502,Raypak
305161F,BRACKET-PILOT MTG,,S,840891004745,Raypak
305311,Z ANGLE-WIND SHIELD,,S,840891030102,Raypak
305694,BRACKET-STACKLESS TOP,MTG LT,S,840891008910,Raypak
305695,BRACKET-STACKLESS TOP,MTG RT,S,840891008927,Raypak
305846,BURNER-100K 409 SS,,S,840891005186,Raypak
305847,BRACKET-PILOT MTG,,S,840891029359,Raypak
305903,BRACKET-JACKET UPPER RT,MTG,S,840891020660,Raypak
305905,CORNER-JACKET UPPER LT,,S,840891020639,Raypak
305907,PANEL-JACKET UPPER TOP,SIDE,S,840891020646,Raypak
305919,PANEL-JACKET UPPER SIDE,,S,840891020653,Raypak
305952F,BURNER,,S,840891021568,Raypak
305969F,BRACKET-PILOT MTG,,S,840891005780,Raypak
306079,BAFFLE-HEAT EXCH BYPASS,,S,840891004349,Raypak
306239,BRACKET-PILOT MTG,,S,840891006817,Raypak
306674,SHIELD-PILOT BURNER,,S,840891004899,Raypak
306692,BRACKET-PILOT MTG,,S,840891003885,Raypak
306693,BRACKET-PILOT MTG,,S,840891004653,Raypak
307188,BOX-WIRING,,S,840891007654,Raypak
307189,COVER-WIRING BOX,,S,840891007661,Raypak
307223,SHIELD-DRIP GUARD,,S,840891007142,Raypak
307236,ANGLE-REF CORNER,,S,840891027584,Raypak
307238,BAFFLE-HEAT EXCH FLUE,,S,840891003762,Raypak
307239,BAFFLE-HEAT EXCH FLUE,,S,840891020974,Raypak
307493,WRAPPER-CONTROL BOX,,S,840891026655,Raypak
307673,PANEL-DRAFTHOOD BAFFLE,RIGHT,S,840891026631,Raypak
307674,PANEL-DRAFTHOOD BAFFLE,LEFT,S,840891026648,Raypak
309255,BURNER,,S,840891011910,Raypak
309354,BRACKET-REF SUPPORT,STIFFENER FRONT,S,840891019190,Raypak
309355,BRACKET-REF SUPPORT,STIFFENER REAR,S,840891019206,Raypak
309382,BRACKET-STACK ADAPTER,,S,840891008187,Raypak
309565,BOX-WIRING,,S,840891009801,Raypak
309566,COVER-WIRING BOX,,S,840891009818,Raypak
309570,COVER-WIRING BOX,,S,840891009795,Raypak
310732,BURNER,,S,840891020424,Raypak
3110004,COMPRESSOR-HEAT PUMP,H23A543ABCA  601700,S1,840891028505,Raypak
3110005,COMPRESSOR-HEAT PUMP,H23A623ABCA  601701,S1,840891029175,Raypak
350077,ORIFICE-BURNER NAT #48,,S,840891027256,Raypak
350078,ORIFICE-BURNER NAT #49,,S,840891008095,Raypak
350079,ORIFICE-BURNER NAT #50,,S,840891004936,Raypak
350079F,ORIFICE-BURNER NAT #50,,S,840891024118,Raypak
350080,ORIFICE-BURNER NAT #51,,S,840891002734,Raypak
350080F,ORIFICE-BURNER NAT #51,,S,840891025283,Raypak
350081,ORIFICE-BURNER NAT #52,,S,840891001133,Raypak
350082,ORIFICE-BURNER NAT #56,,S,840891004233,Raypak
350083,ORIFICE-BURNER PRO #57,,S,840891002338,Raypak
350083F,ORIFICE-BURNER PRO #57,,S,840891025696,Raypak
350086,ORIFICE-BURNER PRO #62,,S,840891001256,Raypak
350086F,ORIFICE-BURNER PRO #62,,S,840891028901,Raypak
350087,ORIFICE-BURNER PRO #58,,S,840891024668,Raypak
350336,WELL-BULB SENSOR 1/2 X,3/5/16,S,840891008217,Raypak
350338,WELL-BULB SENSOR 1/2 X,4/5/16,S,840891019060,Raypak
350347,ORIFICE-BURNER NAT #53,,S,840891004875,Raypak
350347F,ORIFICE-BURNER NAT #53,,S,840891012047,Raypak
350348,ORIFICE-BURNER NAT #54,,S,840891028864,Raypak
350348F,ORIFICE-BURNER NAT #54,,S,840891029236,Raypak
350350,ORIFICE-BURNER PRO #59,,S,840891001935,Raypak
350350F,ORIFICE-BURNER PRO #59,,S,840891031246,Raypak
350351,ORIFICE-BURNER PRO #60,,S,840891005087,Raypak
350351F,ORIFICE-BURNER PRO #60,,S,840891031239,Raypak
350352,ORIFICE-BURNER PRO #61,,S,840891007791,Raypak
350353,ORIFICE-BURNER PRO #63,,S,840891010074,Raypak
350354,ORIFICE-BURNER PRO #64,,S,840891020226,Raypak
350355,ORIFICE-BURNER PRO #65,,S,840891018483,Raypak
350356,ORIFICE-BURNER PRO #66,,S,840891008286,Raypak
350791,ORIFICE-BURNER NAT #17,,S,840891028024,Raypak
350796,ORIFICE-BURNER NAT #21,,S,840891023197,Raypak
350797,ORIFICE-BURNER NAT #23,,S,840891031512,Raypak
350800,ORIFICE-BURNER PRO #38,,S,840891010081,Raypak
350844,ORIFICE-BURNER #30,,S,840891010067,Raypak
350851,ORIFICE-BURNER #46,,S,840891020325,Raypak
350873,PLUG-UG SPRING RETAINER,,S,840891005247,Raypak
351053,ORIFICE-BURNER PRO #36,,S,840891003687,Raypak
351131,KIT-PUMP FLANGE 1-1/2,NPT BR,S,840891023821,Raypak
351150,KIT-PUMP FLANGE 1-1/2,NPT BR,S,840891023258,Raypak
351414,ORIFICE-BURNER NAT #1.9,MM,S,840891030423,Raypak
351442,ORIFICE-BURNER PRO #57,,S,840891012122,Raypak
351444,ORIFICE-BURNER NAT #33,,S,840891033530,Raypak
351445,ORIFICE-BURNER PRO #52,,S,840891009641,Raypak
351510,ORIFICE-BURNER NAT #30,,S,840891018148,Raypak
351519,KIT-PUMP FLANGE 2 NPT BR,,CZ,840891025795,Raypak
351520,KIT-PUMP FLANGE 2-1/2,NPT BR,CZ,840891023593,Raypak
351523,ORIFICE-BURNER NAT #31,,S,840891009863,Raypak
351549,KIT-PUMP FLANGE 1-1/2,NPT BR,S,840891025351,Raypak
351633,ORIFICE-BURNER NAT #27,,S,840891026860,Raypak
351808,ORIFICE-BURNER PRO .0310,,S,840891034445,Raypak
400013,TUBE-ALUM 1/4 OD X .035,BULK,S,840891001751,Raypak
400275,TUBE-CUT 1/4 OD X 20,ALUM,S,840891007036,Raypak
400607,TUBE-CUT 1/4 OD X 32,ALUM,S,840891009832,Raypak
400734,SLEEVE-UNITHERM GOVERNOR,,S,840891004585,Raypak
4010001,COIL-EVAPORATOR 36 X 96,,S1,840891023968,Raypak
4010018,COIL-EVAPORATOR 40 X,97.13,S1,840891023975,Raypak
402116,CHANNEL-BASE SKID RACK,,S,840891021353,Raypak
4110001,RETAINER-PLASTIC PANEL,.281 X 7/8 BLACK,S1,840891030799,Raypak
4110543,"GUARD-COIL MESH 40""",,S1,840891027829,Raypak
450218,PACKING-KIT/SERVICE,,S,840891011231,Raypak
450265,SPACER-CARTON ELEC SPA,,S,840891018865,Raypak
450555,CARTON-UNIT ELEC SPA,,S,840891018858,Raypak
450817,SPACER-CARTON TOP,,S,840891027416,Raypak
450818,SPACER-CARTON TOP,,S,840891027393,Raypak
450819,SPACER-CARTON TOP,,S,840891027423,Raypak
450821,SPACER-CORNER POST,,S,840891027386,Raypak
450822,CARTON-UNIT,,S,840891008255,Raypak
450823,CARTON-UNIT,,S,840891006473,Raypak
450824,CARTON-UNIT,,S,840891004950,Raypak
450825,CARTON-UNIT,,S,840891027409,Raypak
450838F,CARTON-TUBE BUNDLE,,S,840891017943,Raypak
450839F,CARTON-TUBE BUNDLE,,S,840891012092,Raypak
450870,CARTON-DRAFTHOOD,,S,840891019473,Raypak
450880,PACKING-JACKET TOP UPPER,,S,840891027379,Raypak
450999,SPACER-CARTON,,S,840891018889,Raypak
451002,CARTON-TUBE BUNDLE,,S,840891018872,Raypak
451053,CARTON-UNIT,,S,840891019695,Raypak
451059,SPACER-CORNER POST,,S,840891019701,Raypak
451061,SPACER-CORNER POST,,S,840891019718,Raypak
451068,SPACER-CARTON TOP,,S,840891019725,Raypak
451105,CARTON-TUBE BUNDLE OUTER,,S,840891027713,Raypak
451106,CARTON-TUBE BUNDLE INNER,,S,840891030829,Raypak
451107,SPACER-CARTON TUBE,BUNDLE,S,840891030836,Raypak
451108,SPACER-CARTON TUBE,BUNDLE,S,840891030843,Raypak
451211,CARTON-UNIT,,S,840891022855,Raypak
451218,CARTON-UNIT,,S,840891025214,Raypak
451219,CARTON-UNIT,,S,840891032038,Raypak
500035,PLUG-PIPE 3/4 RECESS HD,BR,S,840891012368,Raypak
500038,VALVE-PRES REL 125# 3/4,,S,840891008651,Raypak
500356,BUSHING-HX 3/4 X 1/2 BMS,,S,840891018599,Raypak
500648,VALVE-PRES REL 125# 3/4,,S,840891008460,Raypak
500719,VALVE-DRAIN 1/8 X,STRAIGHT,S,840891001850,Raypak
500834,VALVE-DRAIN 1/4 X,STRAIGHT,S,840891004882,Raypak
5010003,FUSE-BLOCK 30A,,S1,840891020059,Raypak
5010007,PC BOARD-CONTROL 24V,,S1,840891023241,Raypak
5010009,DISPLAY-LCD HEAT/COOL,,S1,840891030577,Raypak
5010010,RELAY-24V COIL SPDT,,S1,840891027430,Raypak
5010014,TRANSFORMER-240 VAC,,S1,840891024859,Raypak
5010015,SWITCH-PRESSURE WATER,,S1,840891022008,Raypak
5010274,SWITCH-FLOW,,S1,840891023449,Raypak
5010844,MONITOR-1 PHASE LOW,VOLTAGE,S1,840891025450,Raypak
501507,VALVE-PRES REL 75# 3/4,,S,840891018384,Raypak
501581,VALVE-CHECK 1-1/2 CU X,CU,S,840891026938,Raypak
501647,VALVE-BALL WOG 1-1/2 C X,C,S,840891027089,Raypak
501808,PLUG-PIPE 3/4 RECESS HD,PLASTIC,S,840891008941,Raypak
501843,BUSHING-1/4 X 1/8 BR,,S,840891005094,Raypak
5210006,TERMINAL-BOARD,,S1,840891033974,Raypak
550008,WASHER-FLAT 3/8 USS,,S,840891021377,Raypak
550013,NUT-HX 3/8-16 X 7/8,FLANGE ASME,S,840891018902,Raypak
550024,NUT-HX 3/8-16,,S,840891021360,Raypak
550034,WASHER-LOCK 1/2 HELICAL,,S,840891022084,Raypak
550043,SCREW-HX HD 3/8-16 X,1/3/04,S,840891028284,Raypak
550063,STUD-3/8-16 X 2-1/4 ASME,,S,840891018919,Raypak
550066,STUD-3/8-16 X 2-3/4 ASME,,S,840891018926,Raypak
550070,STUD-3/8-16 X 3-1/2 ASME,,S,840891018933,Raypak
550077,SCREW-HX/TAP #10 X 1/2,AB,S,840891008934,Raypak
550174,SCREW-HX HD 5/16-18 X,1/1/02,S,840891011385,Raypak
550266,SCREW-HX HD 3/8-16 X,1/1/02,S,840891011392,Raypak
550267,SCREW-HX HD 3/8-16 X 2,,S,840891018551,Raypak
550268,SCREW-HX HD 1/2-13 X,1/1/02,S,840891022077,Raypak
550310,SCREW-HX HD #10-32 X,16-Mar,S,840891034292,Raypak
550325,SCREW-HX/TAP #10 X 1/2 A,DRILL,S,840891019213,Raypak
550412,SCREW-HX HD 5/16-18 X 1,SS,S,840891029298,Raypak
550504,SPACER-PC BOARD 5/8,NYLON,S,840891018452,Raypak
550537,SCREW-FH/TAP #10 X 1/2,AB PHL COOL DARK GREY,S,840891021827,Raypak
550540,SCREW-PN/TAP #6 X 3/8,PHL TRILOBE,S,840891008408,Raypak
550541,SCREW-PN/TAP #8 X 1/2,PHL TRILOBE,S,840891008415,Raypak
550745,STUD-3/8-16 X 3-1/8 ASME,,S,840891018940,Raypak
550756,"CLAMP-HOSE 2.00""-12.25""",ADJUSTABLE,S,840891034186,Raypak
550759,NUT-HX 1/4-20 FLANGE,SERRATED SS,S,840891026297,Raypak
5610001,KNOB-WTN-15-1184,,S1,840891024774,Raypak
600003,THERMOCOUPLE-36 30MV,,S,840891022879,Raypak
600017F,CONTROL-PILOT SAFETY,,S,840891026808,Raypak
600019B,"KIT-THERMOCOUPLE 35"" 750",MV,S,840891002574,Raypak
600024,CONTROL-TEMP 40-180/,100-240F,S,840891001447,Raypak
600041,VALVE-GAS MANUAL A 1-1/4,,S,840891009221,Raypak
600132,SWITCH-FLOW,,S,840891008347,Raypak
600133,THERMOMETER-BRASS,VERTICAL,S,840891001119,Raypak
600163F,VALVE-GAS MOD 1 120-240,,S,840891027140,Raypak
600181,CONTROL-TEMP 40-180F,,S,840891001485,Raypak
600217,REGULATOR-GAS PRESSURE,8-Jan,S,840891006121,Raypak
600448,CONTROL-LOW WATER CUTOFF,,S,840891007616,Raypak
600454,VALVE-GAS BODY 2-1/2 CH,GUIDE,S,840891029328,Raypak
600525B,KIT-PILOT MV NAT,,S,840891002260,Raypak
600552,ORIFICE-PILOT NAT .O26,,S,840891001737,Raypak
600562,VALVE-GAS PILOT 24V,,S,840891004141,Raypak
600575B,KIT-PILOT MV PRO,,S,840891004394,Raypak
600631,VALVE-COMBO GAS 1 NAT,,S,840891025092,Raypak
600632,VALVE-COMBO GAS 1-1/4,NAT,S,840891008453,Raypak
600633,VALVE-COMBO GAS 1-1/2,NAT,S,840891009719,Raypak
600672,GAUGE-T & P 0-200 PSI,,S,840891006732,Raypak
600692,VALVE-COMBO GAS 1 PRO,,S,840891003021,Raypak
600693,VALVE-COMBO GAS 1-1/4,PRO,S,840891003670,Raypak
600812F,ORIFICE-PILOT PRO .012,,S,840891009160,Raypak
600827b,B/PAK-THERMOSTAT POOL,,S,840891000877,Raypak
600853,SPRING-GAS PRESSURE,REGULATOR PRO,S,840891003694,Raypak
600885,GOVERNOR-UNITHERM,,S,840891003663,Raypak
600887,CONTROL-TEMP 2 STAGE,100-200F,S,840891022114,Raypak
600889B,KIT-HIGH LIMIT 135F,AUTO RESET,S,840891004752,Raypak
600890B,KIT-HIGH LIMIT 140F,AUTO RESET,S,840891004615,Raypak
600892B,KIT-HIGH LIMIT 135F,AUTO RESET,S,840891001393,Raypak
600893B,KIT-HIGH LIMIT 140F,AUTO RESET,S,840891001409,Raypak
600894,ORIFICE-PILOT PRO .014,,S,840891001744,Raypak
600916,CONTROL-IGNITION IID,,S,840891001249,Raypak
600952B,KIT-HIGH LIMIT 175F,MANUAL FIXED,S,840891009030,Raypak
600959,THERMOSTAT-POOL MANUAL,ADJ,S,840891008224,Raypak
600972,VALVE-COMBO GAS SLOW 3/4,NAT,S,840891004042,Raypak
600973,VALVE-COMBO GAS SLOW 3/4,NAT,S,840891007203,Raypak
600997F,REGULATOR-CONVERT NAT TO,PRO,S,840891026471,Raypak
600998F,REGULATOR-CONVERT PRO TO,NAT,S,840891023845,Raypak
6010022,O RING-FOR BYPASS,PIPE,S1,840891023166,Raypak
601003,LIMIT-TEMP 140-240F AUTO,,S,840891011828,Raypak
601017,SENSOR-TEMPERATURE,ELECTRONIC,S,840891028710,Raypak
601199,"POWER VENT-4"" W/VENT",HOOD,S,840891008972,Raypak
601212,SWITCH-PRESSURE AIR NO,,S,840891024194,Raypak
601369,CONTROL-ON/OFF RMT W/,SENSOR,S,840891011293,Raypak
601501,SENSOR-FLAME PROBE,,S,840891007692,Raypak
601659,VALVE-WATER THERMOSTATIC,DIVERTING 1-1/2 NPT,S,840891009245,Raypak
601753,LIMIT-TEMP 40-180F,MANUAL,S,840891026662,Raypak
602131,CONTROL-PUMP REMOTE,PS165VSP-RM,PP,840891031697,Raypak
6110006,VALVE-CHECK 15 LBS,,S1,840891028833,Raypak
6210016,FITTING-BARB X 1/8 MPT,,S1,840891029274,Raypak
6210031,UNION-EXTENSION 2 PVC,,S1,840891012245,Raypak
6210032,UNION/EXTENSION-SLIP,"2"" PVC SHORT",S1,840891024767,Raypak
6210037,NUT-RING PVC FEMALE,,S1,840891023142,Raypak
6210039,CAP-2 PVC BLANK,,S1,840891023159,Raypak
6211026,BUSHING-1-1/2 X 1/2 RED,SLIP,S1,840891034247,Raypak
6211027,BUSHING-1/2 X 3/8 RED,SLIP X THREAD,S1,840891034254,Raypak
6220000,UNION-EXTENSION-SLIP,2 PVC,S1,840891031734,Raypak
650472,RELAY-SPST 24V NO,,S,840891002161,Raypak
650495,"TRANSFORMER-120-24, 40VA",,S,840891018827,Raypak
650500,SWITCH-TOGGLE SPST,5A/10A SILVER,S,840891008071,Raypak
650518,RELAY-DPST 24V NO,,S,840891002321,Raypak
650553F,SWITCH-TOGGLE SPDT,15A/10A BLK,S,840891004523,Raypak
650562,SWITCH-TOGGLE SPST,10A/15A SILVER,S,840891007555,Raypak
650595,SWITCH-TOGGLE SPST 3A/6A,BLK,S,840891001669,Raypak
650751,SWITCH-MOMENTARY SP NO,,S,840891012061,Raypak
650760,SWITCH-TOGGLE SPDT,15A/10A BLK,S,840891007630,Raypak
650761,SWITCH-TOGGLE SPST 3A/6A,BLK,S,840891004677,Raypak
650902,SWITCH-ROCKER SPST 16A,,S,840891008149,Raypak
650903,SWITCH-ROCKER SPDT 16A,,S,840891004622,Raypak
650914,FUSE-THERMAL CUTOFF 152C,,S,840891001881,Raypak
650935,CONNECTOR-WIRE PLUG 2,PIN,S,840891018391,Raypak
650936,CONNECTOR-WIRE PLUG 3,PIN,S,840891018407,Raypak
650937,CONNECTOR-WIRE PLUG 4,PIN,S,840891018414,Raypak
650938,CONNECTOR-WIRE PLUG 5,PIN,S,840891018421,Raypak
650939,CONNECTOR-WIRE PLUG 6,PIN,S,840891018438,Raypak
650941,CONNECTOR-WIRE PLUG 8,PIN,S,840891018445,Raypak
650958,SWITCH-TOGGLE DPST,10A/20A,S,840891020233,Raypak
651309,TRANSFORMER-115/230-43VA,CT,S,840891006992,Raypak
651334,CLIP-RELAY HOLD DOWN,,S,840891031543,Raypak
651341,CONNECTOR-WIRE PLUG 10,PIN,S,840891018674,Raypak
651360,FUSE-THERMAL CUTOFF 184C,,S,840891008194,Raypak
651361,CONNECTOR-WIRE PLUG 7,PIN,S,840891027317,Raypak
651424,HARNESS ASSY-CONTROLLER,,S,840891022749,Raypak
700149,BLOCK-REF SIDE,,S,840891028246,Raypak
700319,BLOCK-REF FT/RR,,S,840891028253,Raypak
700321,BLOCK-REF FT/RR,,S,840891030591,Raypak
700345,BLOCK-REF CENTER,,S,840891026112,Raypak
700461,BLOCK-REF LT/RT,,S,840891026266,Raypak
7010014,BRACKET-HURRICANE TIE,DOWN,S1,840891028574,Raypak
7110006,SCREW-HX HD 10 X 1/2 AB,SERRATED,S1,840891028154,Raypak
7110015,NUT-ACORN,,S1,840891028147,Raypak
750093,PAINT-AERO SLATE GREEN,,S,840891017912,Raypak
750125,PAINT-AERO FOREST GREEN,,S,840891005308,Raypak
750126,PAINT-AERO CHARCOAL GREY,,S,840891001805,Raypak
750256,PAINT-AERO COOL DARK,GREY,S,840891034537,Raypak
750258,PAINT-AERO WARM DARK,GREY,S,840891034544,Raypak
7710550,KIT-WATER MANIFOLD,UNIVERSAL-CUBE,S1,840891023289,Raypak
7710817,HARNESS-CONTROL ST-A,SINGLE STAT,S1,840891024736,Raypak
7710818,HARNESS-CONTROL CUBE,DIGITAL,S1,840891033981,Raypak
7710820,HARNESS-CONTROL CUBE,,S1,840891024064,Raypak
7711094,CABLE-POWER COMPRESSOR,,S1,840891034308,Raypak
800001,GASKET-HT EX TUBE 1 ID,BEVEL,S,840891007548,Raypak
800001B,KIT-GASKET HT EX 1 ID,BEVEL,S,840891003144,Raypak
800004,GASKET-UG/MANUAL BYPASS,,S,840891009665,Raypak
800006,O RING-2-7/8 OD X 3/16,,S,840891005858,Raypak
800006F,O RING-27/8 OD X 3/16,,S,840891006459,Raypak
800007,GASKET-UG CAP,,S,840891005841,Raypak
800007F,GASKET-UG CAP,,S,840891006466,Raypak
800013,GASKET-FLANGE,,S,840891002451,Raypak
800013B,KIT-GASKET HDR FLANGE,1/1/02,S,840891004530,Raypak
800014B,KIT-GASKET HT EX 3/4 ID,FLAT,S,840891001461,Raypak
800031,O RING-11/16 OD X 3/32,,S,840891023609,Raypak
800075B,KIT-GASKET HT EX 1 ID,FLAT,S,840891002062,Raypak
800080,GASKET-FLANGE,,S,840891018568,Raypak
800080B,"KIT-GASKET HDR FLANGE 2""",,S,840891001430,Raypak
800086B,KIT-GASKET HT EX 1 ID,FLAT,S,840891002307,Raypak
800153,GROMMET-MANUAL RESET,,S,840891027461,Raypak
800164,GASKET-ELEMENT,,S,840891004844,Raypak
800172F,GASKET-PUMP 5-5/8 OD,FLAT,S,840891029366,Raypak
800173F,GASKET-PUMP 5.25 O.D.,FLAT,S,840891012115,Raypak
800201,KNOB-THERMOSTAT,,S,840891004851,Raypak
800202,HOSE-1/4 ID RUBBER,,S,840891020455,Raypak
800203B,KIT-GASKET HT EX 3/4 ID,RED,S,840891011750,Raypak
800204,GASKET-IN-OUT BYPASS,,S,840891018650,Raypak
800217,GASKET-FLANGE,,S,840891018575,Raypak
800276,GASKET-UG,,S,840891004929,Raypak
800302,EXTENSION-LENS,,S,840891029625,Raypak
800303,KNOB-THERMOSTAT GREY,,S,840891005889,Raypak
800304,SHAFT-CONTROL KNOB,,S,840891004912,Raypak
800307,SHAFT-EXTENSION,,S,840891005872,Raypak
800342,GASKET-SILICONE SPONGE,.250 X 1.00,S,840891034599,Raypak
800351,GASKET-SEALANT TAPE .188,X .500,S,840891022312,Raypak
800360,O RING-9.25 X .125,,S,840891008231,Raypak
800361,PLUG-DRAIN 1/4 PLASTIC,,S,840891007722,Raypak
800364,CONTROL BEZEL-PRINTED,DIGITAL,S,840891001508,Raypak
800365,O RING-.438 X .188,,S,840891008248,Raypak
800375,GASKET-UG,,S,840891024033,Raypak
800404,PLUG-DRAIN 1/4 PLASTIC,,S,840891019220,Raypak
800406,O RING-2.359 ID X .139,,S,840891011989,Raypak
8110140,PANEL-TOP RAYPAK GRN,,S1,840891025245,Raypak
8130152,PANEL-CONTROL RAYPAK,GRN,S1,840891023951,Raypak
8140151,PANEL-ELEC INPUT,STORM GRAY,S1,840891026433,Raypak
8170016,KIT-LOCK BOX RHEEM GRN,,S1,840891018780,Raypak
8170203,PANEL-JACKET SIDE,LOUVERED,S1,840891031048,Raypak
8210001,GRILLE-FAN GUARD,,S1,840891028062,Raypak
8210003,MOTOR-FAN 1PH  .6 AMP,601708,S1,840891020844,Raypak
8210014,GRILLE-FAN,,S1,840891031772,Raypak
8210327,MOTOR-FAN,,S1,840891022558,Raypak
8210833,"BLADE-FAN 24"" 20i",,S1,840891024248,Raypak
8310284,PANEL-CONTROL MTG,,S1,840891028260,Raypak
8410331,LABEL-CONTROL PANEL,DIGITAL,S1,840891030805,Raypak
8420020,DECAL-LOGO WEATHERKING,,S1,840891033486,Raypak
850020F,TOOL-WIRE BRUSH 7/8,,S,840891006701,Raypak
850021F,TOOL-WIRE BRUSH 5/8,,S,840891018476,Raypak
850187,PASTE-THERMAL,,S,840891011972,Raypak
850247,SPRING-UG RETAINER CLIP,,S,840891004592,Raypak
850252,SPRING-BYPASS,,S,840891006596,Raypak
850253,SPRING-BYPASS,,S,840891002550,Raypak
850254,SPRING-UG RETAINER,,S,840891003755,Raypak
850258f,TOOL-MULTIMETER,,S,840891005223,Raypak
850259F,TOOL-VACUUM/PRESSURE,GAUGE,S,840891028925,Raypak
850260F,TOOL-MANOMETER GAUGE,,S,840891009450,Raypak
850270,TRAINING MODULE-IID,,S,840891009146,Raypak
900536,PLATE-DIAL,,S,840891020714,Raypak
900546F,DECAL-CONVERT NAT TO PRO,,S,840891001270,Raypak
900547f,DECAL-CONVERT PRO TO NAT,,S,840891002017,Raypak
900615,PLATE-DIAL,,S,840891023302,Raypak
900741,PLATE-DIAL,,S,840891027706,Raypak
900742,PLATE-DIAL,,S,840891007166,Raypak
900748,PLATE-DIAL,,S,840891021063,Raypak
900866,DECAL-GAS CONVERSION,DATA,S,840891002024,Raypak
9010195,CARTON-UNIT,,S1,840891030270,Raypak
9010314,SPACER-CORNER POST,,S1,840891030287,Raypak
901428,SWITCH/DECAL-MEMBRANE,,S,840891000327,Raypak
901773,DECAL-LIGHTING,INSTRUCTIONS DSI,S,840891028291,Raypak
920142,DAMPER-BAROMETRIC 6,SINGLE ACTING,CZ,840891020288,Raypak
920147,DAMPER-BAROMETRIC 12,SINGLE ACTING,CZ,840891011712,Raypak
950234F,KIT-PUMP IMPELLER 4-1/4,BR TACO,S,840891022398,Raypak
950388F,KIT-PUMP SEAL TACO,,S,840891011965,Raypak
950645,PUMP-WATER 115/230V BR,3/4HP 5.65 IMP,CZ,840891007197,Raypak
950931F,KIT-PUMP COUPLER TACO/,ARMSTRONG #3J,S,840891002444,Raypak
950958F,KIT-PUMP MOTOR MOUNT BKT,TACO,S,840891029304,Raypak
950965,PUMP-WATER 115V BR,"1/8HP 1-1/2""",C,840891011446,Raypak
951079F,KIT-PUMP IMPELLER 4.7 BR,TACO,S,840891027577,Raypak
951085F,KIT-MOTOR TACO 1/2 HP,115V 1.25 SF,S,840891023395,Raypak
951086F,KIT-PUMP SHAFT SLEEVE,TACO,S,840891022404,Raypak
951087F,KIT-PUMP BEARING BR TACO,,S,840891022411,Raypak
951089f,KIT-MOTOR TACO 1/2HP,115V 1.00 SF,S,840891026884,Raypak
951097,"HOOD-VENT 8""",,S,840891026464,Raypak
951105F,KIT-MOTOR POWER VENT 8,,S,840891011248,Raypak
951111,"HOOD-VENT 10""",,S,840891011491,Raypak
951158F,KIT-DRIVE BELT POWER,VENT,S,840891031888,Raypak
951276,PUMP-WATER 115/230V BR,2HP 6.9 IMP,CZ,840891003618,Raypak
951288,PUMP-WATER 115/230V BR,1HP 6.15 IMP,CZ,840891026990,Raypak
951332,PUMP-WATER 115V BR,1/3HP 1-1/2,S,840891024804,Raypak
951334,PUMP-WATER 115V BR 1/8HP,,CZ,840891032359,Raypak
951340,"KIT-POWER VENTER 6"" VENT",HOOD,C,840891009290,Raypak
951394,PUMP-WATER 230/460V BR,1/3HP 3PH,S,840891024132,Raypak
951411,PUMP-WATER 230/460V BR,3/4HP 3PH,S,840891023586,Raypak
951414,PUMP-WATER 230/460V BR,1/4HP 3PH,S,840891025788,Raypak
951474,PUMP-POOL PS165VSP,,PP,840891031673,Raypak
951475,PUMP-POOL PS270VSP,,PP,840891031680,Raypak
9810256,SWITCH-SPDT DEFROST,,S1,840891024026,Raypak
9910005,PADS-ISOLATOR 2 X 2 X,7/8 RUBBER,S1,840891029120,Raypak
999996,SERVICE PARTS,,C,840891001638,Raypak
999998,SERVICE LABOR,,C,840891021193,Raypak
999999,SPECIAL PRODUCTS,,C,840891018308,Raypak
CREDIT-COMM,CREDIT/DEBIT-ADJUSTMENT,COMM PRODUCTS,C,840891002857,Raypak
CREDIT-HEAT PUMP,CREDIT/DEBIT-ADJUSTMENT,,PHP,840891022350,Raypak
CREDIT-POOL,CREDIT/DEBIT-ADJUSTMENT,POOL PRODUCTS,P,840891001683,Raypak
CREDIT-SRV,CREDIT/DEBIT-ADJUSTMENT,SERVICE PARTS,S,840891012344,Raypak
H000001,KIT-FUSE 2 AMP BULK PACK,QTY 10,S1,840891031475,Raypak
H000002,KIT-SENSOR TEMP 10K,,S1,840891030126,Raypak
H000003,KIT-CUBE RELAY,,S1,840891028444,Raypak
