•ÈÀoperation,sku,upc,item_name,Error Codes,Error Descriptions,Warning Codes,Warning Descriptions,our_price,our_price_UOM,product_type,product_description,brand_name,Webstore Categories,platinum_keywords,RestockDate,are_batteries_included,batteries_required,battery_type_9v,battery_type_a,battery_type_aa,battery_type_aaa,battery_type_c,battery_type_cr123a,battery_type_cr2,battery_type_cr5,battery_type_d,battery_type_lithium_ion,battery_type_lithium_metal,battery_type_p76,battery_type_product_specific,bullet_point,can_be_giftmessaged,can_be_giftwrapped,color_map,color_name,country_of_origin,country_string,cpsia_cautionary_statement,custom_meta_description,custom_number_1,custom_number_2,custom_number_3,custom_number_4,custom_number_5,custom_page_title,custom_text_1,custom_text_10,custom_text_2,custom_text_3,custom_text_4,custom_text_5,custom_text_6,custom_text_7,custom_text_8,custom_text_9,discounted_price,discounted_price_UOM,discounted_price_end_date,discounted_price_start_date,ean,email_me_when_available,external_testing_certification,fulfilled_by_amazon,generic_keywords,hazmat_type,image_main,image_pt01,image_pt02,image_pt03,image_pt04,image_pt05,image_pt06,image_pt07,image_pt08,image_swch,is_discontinued_by_manufacturer,item_classification,item_display_depth,item_display_depth_UOM,item_display_diameter,item_display_diameter_UOM,item_display_height,item_display_height_UOM,item_display_length,item_display_length_UOM,item_display_weight,item_display_weight_UOM,item_display_width,item_display_width_UOM,item_height,item_height_UOM,item_length,item_length_UOM,item_package_quantity,item_type_keyword,item_weight,item_weight_UOM,item_width,item_width_UOM,list_price,list_price_UOM,lithium_battery_packaging,manufacturer,marketplace_search_indexability,marketplaces,material_type,matte_style,max_order_quantity,missing_keyset_reason,model,moisture_needs,number_of_lithium_ion_cells,number_of_lithium_metal_cells,number_of_pieces,occasion,offer_inventory_leadtime,offer_inventory_quantity,offering_condition,offering_condition_note,offering_end_date,offering_start_date,offering_subcondition,package_height,package_height_UOM,package_length,package_length_UOM,package_weight,package_weight_UOM,package_width,package_width_UOM,part_number,pattern_name,po_box_shipping_excluded,product_tax_code,release_date,size_name,specific_uses_keywords,specification_met,style_name,sunlight_exposure,sunset_climate_zone,suppressed_comparison_engine,target_audience_keywords,telling_page_indicator,thesaurus_attribute_keywords,thesaurus_subject_keywords,usda_hardiness_zone,variation_theme_id,volume_capacity_name,warranty_description,website_shipping_weight,website_shipping_weight_UOM
UPDATE,"""AE100GLL-Y""","""022315102545""",MTR PKG 0003&0020 2-SPD,,,,,421,USD,MISC_OTHER,MTR PKG 0003&0020 2-SPD,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.5,IN,7,IN,,,34,LB,17,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""AE100GLL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100HHL""","""022315102606""",MTR PKG 0030 0000230 60 1PH,,,,,518,USD,MISC_OTHER,MTR PKG 0030 0000230 60 1PH,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.75,IN,,,28.3,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AE100HHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100HLL""","""022315102613""",MTR PKG 0030 208/230 60,,,,,500,USD,MISC_OTHER,MTR PKG 0030 208/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,32,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AE100HLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100BH""","""022315103146""",MTR PKG 1/3HP,,,,,198,USD,MISC_OTHER,MTR PKG 1/3HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,16,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100BH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100CH""","""022315103153""",MTR PKG 1/2HP,,,,,205,USD,MISC_OTHER,MTR PKG 1/2HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,17,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AP100CH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100CL-T""","""022315103177""",MTR PKG 0005 208/230/460,,,,,362,USD,MISC_OTHER,MTR PKG 0005 208/230/460,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,23,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AP100CL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100DH2""","""022315103207""",MTR PKG 3/4 HP 200V FOR,,,,,283,USD,MISC_OTHER,MTR PKG 3/4 HP 200V FOR,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8.5,IN,17.5,IN,,,18.56,LB,8.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100DH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100DH""","""022315103191""",MTR PKG 3/4HP,,,,,239,USD,MISC_OTHER,MTR PKG 3/4HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,20,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AP100DH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100DL-T""","""022315103221""",MTR PKG 0007 208/230/460,,,,,406,USD,MISC_OTHER,MTR PKG 0007 208/230/460,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,29,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AP100DL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100G5LL-Y""","""022315204393""",MTR PKG 0025 0000230 60,,,,,421,USD,MISC_OTHER,MTR PKG 0025 0000230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.5,IN,,,33,LB,7.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""AE100G5LL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100FL-T""","""022315103320""",MTR PKG 0015 208/230/460 TEFC,,,,,479,USD,MISC_OTHER,MTR PKG 0015 208/230/460 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.75,IN,15.75,IN,,,32,LB,12.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AP100FL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100FH""","""022315103290""",MTR PKG 1-1/2HP,,,,,380,USD,MISC_OTHER,MTR PKG 1-1/2HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,28.65,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AP100FH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100FH2""","""022315103306""",MTR PKG 1.5HP 200/400V,,,,,458,USD,MISC_OTHER,MTR PKG 1.5HP 200/400V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,30,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AP100FH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100EH""","""022315103245""",MTR PKG 1HP,,,,,272,USD,MISC_OTHER,MTR PKG 1HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.5,IN,,,21.5,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AP100EH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100G5L""","""022315103399""",MTR PKG 2-1/2HP,,,,,437,USD,MISC_OTHER,MTR PKG 2-1/2HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,29,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AP100G5L""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100DL2""","""022315103238""",MTR PKG 3/4HP 200V FOR SE,,,,,249,USD,MISC_OTHER,MTR PKG 3/4HP 200V FOR SE,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,20,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AP100DL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100EL2""","""022315103283""",MTR PKG 1HP 200V FOR SERV,,,,,283,USD,MISC_OTHER,MTR PKG 1HP 200V FOR SERV,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,22,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100EL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100EH2""","""022315103252""",MTR PKG 1 HP 200V FOR SER,,,,,388,USD,MISC_OTHER,MTR PKG 1 HP 200V FOR SER,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,22,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""AP100EH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100DL""","""022315103214""",MTR PKG 3/4HP,,,,,196,USD,MISC_OTHER,MTR PKG 3/4HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,17,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AP100DL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100FL2""","""022315103337""",MTR PKG 1-1/2HP 200V FOR,,,,,379,USD,MISC_OTHER,MTR PKG 1-1/2HP 200V FOR,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,26,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""AP100FL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100GH2""","""022315103351""",MTR PKG 2HP 200V FOR S,,,,,474,USD,MISC_OTHER,MTR PKG 2HP 200V FOR S,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,25.2,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AP100GH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100GL""","""022315103368""",MTR PKG 2HP,,,,,370,USD,MISC_OTHER,MTR PKG 2HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,26,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100GL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100G5L-T""","""022315103405""",MTR PKG 0025 230/460 TEFC,,,,,726,USD,MISC_OTHER,MTR PKG 0025 230/460 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,40,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AP100G5L-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100GH""","""022315103344""",MTR PKG 2HP,,,,,437,USD,MISC_OTHER,MTR PKG 2HP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,29,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100GH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100G5L2""","""022315103412""",MTR PKG 2-1/2HP 200V FOR,,,,,508,USD,MISC_OTHER,MTR PKG 2-1/2HP 200V FOR,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,29,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AP100G5L2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100GL-T""","""022315103375""",MTR PKG 0020 208/230/460 TEFC,,,,,393,USD,MISC_OTHER,MTR PKG 0020 208/230/460 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,37,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AP100GL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100F5LL""","""788379728410""",MTR PKG 1-3/4HP 230V 60HZ,,,,,282,USD,MISC_OTHER,MTR PKG 1-3/4HP 230V 60HZ,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.75,IN,,,31.92,LB,7.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:35:55Z,New,,,,,,,,,"""AE100F5LL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AP100GL2""","""022315103382""",MTR PKG 2HP 200/400V FOR,,,,,458,USD,MISC_OTHER,MTR PKG 2HP 200/400V FOR,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,29,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AP100GL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""B80441""","""022315371491""",MTR PKG 3/4HP 1PH ODP,,,,,245,USD,MISC_OTHER,MTR PKG 3/4HP 1PH ODP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,,,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:20Z,New,,,,,,,,,"""B80441""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AS901SFL""","""022315300644""",MTR PKG 1.5HP SPL 115V,,,,,169,USD,MISC_OTHER,MTR PKG 1.5HP SPL 115V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,1,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AS901SFL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""J218-575AC""","""788379738945""",MTR PKG J218-575A,8541,"Error Code: 8541, Marketplace: ; Description: SKU J218-575AC, ASIN B008HZ8W8W, ('item_name' Merchant: 'MTR PKG J218-575A' / Amazon: 'Pentair J218-575AC Service Package Replacement Pool and Spa Pump (Discontinued by Manufacturer)', 'part_number' Merchant: 'J218-575AC' / Amazon: ''). The product_id provided with J218-575AC corresponds to ASIN B008HZ8W8W, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,319,USD,MISC_OTHER,MTR PKG J218-575A,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,26,LB,11.5,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:36:41Z,New,,,,,,,,,"""J218-575AC""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""J218-574AC""","""788379738938""",MTR PKG J218-574A,8541,"Error Code: 8541, Marketplace: ; Description: SKU J218-574AC, ASIN B008HZ8W5U, ('item_name' Merchant: 'MTR PKG J218-574A' / Amazon: 'Pentair J218-574AC Service Package Replacement Pool and Spa Pump', 'part_number' Merchant: 'J218-574AC' / Amazon: ''). The product_id provided with J218-574AC corresponds to ASIN B008HZ8W5U, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,178,USD,MISC_OTHER,MTR PKG J218-574A,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.5,IN,22.5,IN,,,21,LB,9,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:36:41Z,New,,,,,,,,,"""J218-574AC""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AS901EL""","""022315204362""",MTR PKG 1HP 115V 60HZ LOW SVC FACTOR,,,,,169,USD,MISC_OTHER,MTR PKG 1HP 115V 60HZ LOW SVC FACTOR,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,14.25,IN,,,18,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AS901EL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""J218-1000AC""","""788379738914""",MTR PKG 2HP 575V 3PH TEFC,8541,"Error Code: 8541, Marketplace: ; Description: SKU J218-1000AC, ASIN B008HZ8VOM, ('item_name' Merchant: 'MTR PKG 2HP 575V 3PH TEFC' / Amazon: 'Pentair J218-1000AC 2 HP 575-Volt 3-Phase TEFC Motor Replacement Pool and Spa Pump', 'part_number' Merchant: 'J218-1000AC' / Amazon: ''). The product_id provided with J218-1000AC corresponds to ASIN B008HZ8VOM, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,642,USD,MISC_OTHER,MTR PKG 2HP 575V 3PH TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,39,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:36:45Z,New,,,,,,,,,"""J218-1000AC""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""J218-573AC""","""788379840907""",MTR PKG 1/2HP 115/230V,,,,,239,USD,MISC_OTHER,MTR PKG 1/2HP 115/230V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,,,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:36:40Z,New,,,,,,,,,"""J218-573AC""",,,,,,,,,,,,,,,,,,,,,
